,URL,Article url,title,subtitle,content,article datetime,article date,article time
22,moneycontrol.com,https://www.moneycontrol.com/news/business/mid-day-mood-sensex-nifty-recover-all-13-sectoral-indices-in-green-12818311.html,"Mid-day Mood | Sensex, Nifty recover; all 13 sectoral indices in green","The broader market showed recovery from previous losses, with the BSE Midcap index rising 0.5 percent and the BSE Smallcap index increasing by over 1 percent..Related stories.","Sensex and Nifty saw marginal gains around noon of September 10, driven by gains in IT and healthcare stocks after a volatile start. IT stocks benefited from a more than 1 percent increase in the Nasdaq Composite overnight and the anticipated rate cut by the US Federal Reserve, while pharmaceutical stocks surged following a GST cut on cancer drugs and the passage of the US Biosecure Act draft. At 11.18 am, the Sensex was up 161 points or 0.2 percent at 81,720 and the Nifty was up 45 points at 24,981. About 2,367 shares advanced, 919 shares declined, and 83 shares remained unchanged. The broader market showed recovery from previous losses, with the BSE Midcap index rising 0.5 percent and the BSE Smallcap index increasing by over 1 percent. Meanwhile, the India VIX, a measure of market volatility, decreased by over 4 percent to 13.7. ""Anticipation surrounds Nifty's upward trajectory, set against the backdrop of the upcoming presidential debate between Kamala Harris and Donald Trump,"" saidÂ Prashanth Tapse, Senior VP (Research), Mehta Equities. Tapse said that traders will be closely watching the US Consumer Price Index, Producer Price Index, and Initial Jobless Claims data set to be released this week, as these figures will be critical ahead of the Federal Open Market Committee (FOMC) meeting scheduled for September 17-18. Follow our live blog for all the market action Sectoral Trend All 13 sectoral indices were in positive territory around noon. Nifty Media and Nifty IT led the gains, rising 1.8 percent and 1.2 percent, respectively. Fundamental View V K Vijayakumar, Chief Investment Strategist at Geojit Financial Services, highlighted key market trends: Mid and small-cap segments are showing weakness, while the banking sector, previously underperforming, is displaying strength. Additionally, defensive sectors like pharmaceuticals and FMCG are slowly gaining momentum. ""The message from these trends is that there is an increasing preference for quality in the market now. This is in sharp contrast to the irrational exuberance and totally unhealthy trends associated with the SME exchange,"" he said. Technical View Hardik Matalia,Â Derivative Analyst atÂ Choice Broking said that if Nifty 50 sustains above the 24,900 level, it could potentially move up to the 25,250 level in the coming days. ""On the flip side, the 24,650 level will act as an immediate support level."" Also Read |ÂFamily offices bet big on startups: From burgers to space-tech, here are the top picks Key Nifty gainers Divis Labs,Â LTIMindtree,Â Infosys,Â Bharti Airtel,Â Axis Bank Key Nifty losers HDFC Life,Â Bajaj Finserv, Bajaj Finance, SBI Life, Shriram Finance Key Sensex gainers Infosys, Bharti Airtel, Axis Bank, Power Grid, Nestle Key Sensex losers Bajaj Finserv, Bajaj Finance,Â M&M, SBI, ICICI Bank Stock moves Indian Renewable Energy Development Agency (IREDA):Shares surged over 6 percent, a day after the company signed a Memorandum of Understanding (MoU) with SJVN, GMR Energy, and their associated companies for the development and implementation of the 900 MW Upper Karnali hydro-electric project in Nepal. Suzlon Energy:ÂShares gained over 4 percent as Morgan Stanley maintained an 'Overweight' rating on the stock with a target price of Rs 73, following a significant 1.17 GW order win from NTPC. ",2024-09-10 13:31,2024-09-10,13:31
23,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sebi-registered-research-analysts-investment-advisors-face-new-threat-of-identity-theft-whats-the-way-out-12818571.html,"SEBI-registered research analysts, investment advisors face new threat of identity theft. What's the way out?","When the regulator follows up with the registered entity, the RA or RIA may not even have been aware that such a fraud has been committed..Related stories.","Research analysts and investment advisors registered with the Securities and Exchange Board of India (SEBI) are now having to deal with fake profiles and imposters who are cheating investors by pretending to beâ€”andÂ then placing the legal and thus the financial burden onâ€”these registered entities. Legal experts told Moneycontrol that such cases are on the rise. When investors are defrauded, they raise their complaints throughÂ SEBI'sÂ online redressal system, SCORES. This involves the investor choosing the registered entity's name and then giving the details of the fraud committed. Also read:ÂSebi chief Madhabi Puri Buch continued to earn from Agora, provided advisory services to M&M, Dr Reddy's: Congress The regulator then follows this up with the registered entity. InÂ these cases of impersonation, the research analyst (RA) or registered investment advisor (RIA) in question is usually and not surprisingly not even aware of such an act beingÂ committed. Moneycontrol spoke to a few legal experts to understand what registered entities can do to protect themselves in such cases. File complaints, post alertsAnand Kankani, a practising company secretary and who advises RAs and RIAs, said that an intermediary should immediately lodge a complaint with the cybercrime portal,Â notify SEBI and BSE Administration and Supervision Ltd (BASL), and inform all its clients about the same. To inform clients, the intermediary can run a message on its website (if it has one) and also post on all its social media pages, such as on Twitter, Instagram and so on, ""where they (the intermediaries) usually post matters pertaining to securities market"" and through the social-media handles that RIAs are required to declare with SEBI. Kankani emphasised that this is a crucial step for investor protection and for safeguarding the intermediary from regulatory action. The market regulator usually relies on the fact whether the intermediary registered a police complaint in the form of a first information report (FIR), said Kankani, and added that it is, therefore, advisable to lodge an FIR. However, he agreed that if there are multiple such attempts to impersonate an intermediary, then it may not be practical to file an FIR for every attempt. Some ofÂ RAS and RIAs have even reported multiple instances of such impersonations in a day. Vinod Joseph, partner at Economic Laws Practice, suggested that when the frequency is high, an intermediary can taper out the number of FIRs filed. That is, file for a certain number of them in the beginning and keep filing the complaints in fewer numbers as the frequency of fraud increases. This will show the regulator that there was an intent to correct this fraud. However, an FIR should be filed in every instance where the fraud appears to be substantial. Is there collusion? Joseph said that the regulator takes such stringent measures because there may be instances where the intermediary colluded with a third party to commit fraud. That is, the intermediary may allow a third party to use his/her name and take payment, and then the intermediary may be given a share of this payment. ""How would the regulator know if the intermediary was not acting in collusion with the overt perpetrators?"" asked Joseph, whoÂ hence suggested the intermediary at least get FIRs filed for the first few instances. If an FIR is not possible, then the intermediary can register a complaint through a magistrate. Kankani pointed out that the regulator has tried to separate the wheat from the chaff by proposing a separate portal through which investors can make their payment to the registered intermediaries. ""This will help investors differentiate registered entities from unregistered entities who pretend to be registered,"" he said. Also read:ÂMadhabi Puri Buch's IIM-Ahmedabad batchmates call allegations against her 'false' He added that the regulator could also set up a platform in association with theÂ Cyber Crime Portal, where investors and intermediaries can report fake social media handles and channels. Red flags Kankani also asked investors to look out for two red flags that should alert them to bad actorsâ€”one, they will ask the client to pay money in a bank account that does not belong to the intermediary; and two, they will promise assured returns that are often high and for a disproportionately small fee. ",2024-09-10 14:29,2024-09-10,14:29
24,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/tata-power-stock-surges-6-after-subsidiary-commences-solar-cell-production-12818597.html,Tata Power stock surges 6% after subsidiary commences solar cell production,"Tata Power stock has gained around 33 percent so far this year, outperforming Nifty's returns of 16 percent..Related stories.","Shares of Tata Power gained as much as 6 percent on September 10 as the company announced that a unit of its subsidiary has commenced commercial production of solar cells at India's largest single-location in Tirunelveli, Tamil Nadu, helping boost domestic manufacturing of cells and modules needed to convert sunlight into electricity. ""TP Solar, a subsidiary of Tata Power Renewable, which is a subsidiary ofTata Power Company, announced the commencement of commercial production from the 2GW solar cell line at its state-of-the-art manufacturing facility in Tirunelveli, Tamil Naduâ€”the countryâ€™s largest single-location solar cell & module plant,"" the company said in a regulatory filing. The solar cell production, currently at 2 GW capacity will enhance Tata Power's ability to meet the growing demand for high-quality, and domestically produced solar components, especially for large-scale capacity-addition projects, Tata Power added. Follow our market blog to catch all the live action The plant is expected to ramp up production with the remaining 2 GW capacity to be added over the next 4-6 weeks, reaching peak production within the next few months. This follows the successful production of solar modules earlier this year. Having a total cell & module manufacturing capacity of 4.3 GW, the module production line at the Tirunelveli plant was commissioned in October 2023 and has produced 1,250 MW of solar modules till date. The facility is equipped with advanced TOPCon and Mono Perc technology, enabling high-efficiency production of solar cells and modules, the company said. Tata Power has committed nearly Rs 4,300 crore towards the establishment of this facility. The solar cells and modules produced at the Tamil Nadu facility will initially cater to the company's ongoing projects, further strengthening its supply chain. With an eye on future expansion, Tata Power also plans to explore opportunities for wider market distribution. At 1:55 pm, Tata power shares were trading 5.8 percent higher at Rs 442.10 on the National Stock Exchange (NSE). The stock has gained around 33 percent so far this year, outperforming Nifty's returns of 16 percent. In the past 12 months, the counter has risen 62 percent. In comparison, Nifty rose 29 percent during this period. ",2024-09-10 14:02,2024-09-10,14:02
25,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/ecos-mobility-hits-new-record-high-as-plutus-wealth-buys-4-lakh-shares-stock-up-34-since-listing-12818497.html,ECOS Mobility hits new record high as Plutus Wealth buys 4 lakh shares; stock up 34% since listing,"Listed on September 4, 2024 at Rs 391 on the BSE, the stock is already up over 34 percent.Related stories.","Shares of ECOS (India) Mobility and Hospitality rallied over 9 percent to hit new record high of Rs 525 apiece on September 10 after Plutus Wealth bought 4 lakh equity shares at Rs 460 apiece in open market transactions a day before. Listed on September 4, 2024 at Rs 391 on the BSE, the stock is already up over 34 percent. Moreover, it has rallied over 57 percent from its issue price of Rs 334 on the upper price band. Catch all the market action on our LIVE blog The ECOS Mobility IPO was highly successful, being oversubscribed by an impressive 64.26 times, primarily driven by Qualified Institutional Buyers (QIBs) with a subscription rate of 136.85 times. Non-Institutional Investors (NIIs) followed closely, subscribing 64.37 times. The public offering, which was an entire offer for sale of 18 million shares with a face value of Rs 2 each, closed for subscription on August 30, 2024, with IPO allotments finalized on September 2, 2024. ECOS (India) Mobility & Hospitality provides a variety of services, including chauffeured car rentals (CCR) and employee transportation solutions (ETS). The CCR segment offers corporate clients B2C services for their employees, clients, and visitors. The ETS segment focuses on facilitating daily commutes for employees with ground transportation solutions between home and office. The company manages a fleet of over 9,000 vehicles, ranging from economy to luxury cars, minivans, and coaches, including top brands like Audi, BMW, and Mercedes-Benz. In FY24, ECOS reported a 31 percent year-on-year increase in revenue from operations, reaching Rs 554 crore, while profit after tax (PAT) rose 43 percent to Rs 62.5 crore. ",2024-09-10 13:48,2024-09-10,13:48
26,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/analyst-call-tracker-aug-2024-apollo-hospitals-falls-out-of-favour-in-last-one-month-despite-upbeat-growth-narrative-12818118.html,Analyst Call Tracker Aug 2024: Apollo Hospitals¬†falls out of¬†favour in last one month despite¬†upbeat growth narrative,Apollo Hospitals stock has gained nearly 7 percent in the past month..Related stories.,"A better-than-expected Q1 earnings show and an upbeat growth outlook doesn't seem to be enough to keep analysts attracted to healthcare services major Apollo Hospitals.¬†Even after delivering results that gave the market plenty to cheer about, the stock landed at the top ofMoneycontrol'slist of stocks that saw the¬†maximum analyst downgrades in the last one month. The stock¬†fell out of favour with some¬† brokerages as 'buy' calls for Apollo reduced to 23 in August, down from 25 a month ago. Meanwhile, 'hold' and 'sell' ratings¬†ticked up one each¬†to three, and¬†two, respectively, hinting at a cooldown in expectations of a strong upside. Here's a catch It's important to note that the downgrades from brokerages were largely driven by concerns over the stock's high valuations, rather than serious worries about its growth potential. Take Elara Capital, for example. The brokerage downgradedApollo Hospitalsto a 'reduce' rating last month, citing limited upside potential from current levels. Interestingly, despite the downgrade, Elara raised its price target by over 4 percent to Rs 6,457, reflecting a cautious yet optimistic outlook. The stock has run-up 35 percent in the past year. The stock has been on an uptrend in the past year despite struggling with weak margins on account of losses from its digital arms Apollo 24/7 and Apollo HealthCo. Even with several positive catalysts now in play‚ÄĒsuch as reduced 24/7 losses, guidance for a 100 bps improvement in hospital margins, and Apollo HealthCo¬†staying EBITDA positive for the third quarter in a row‚ÄĒanalysts who downgraded the stock believe these factors were already priced into Apollo's valuation much earlier. Nomura was another brokerage that downgraded Apollo Hospitals to a 'neutral' call in the past month. ""We think the current valuation multiples factor in the improved profitability of the hospital business, and rising demand of premium healthcare,"" the brokerage wrote. Some margin contraction in FY26 In a bid to expand its margin for the flagship hospital business, Apollo has postponed its greenfield bed expansion from Q4FY25 to H1FY26, a move that ICICI Securities believes could boost FY25 EBITDA for the hospitals segment by 100-150 basis points. However, the delay may negatively affect FY26 margins, as new beds typically take 1-2 years to reach breakeven. Also Read |¬†Analyst Call Tracker Sept 2024: Why downgrades have pile up for Tata Steel, Titan, Tata Motors over the past year Nomura also reiterated the view and believes that the greenfield sites to be commissioned starting FY26 will be a drag on EBITDA margin. The brokerage factors in¬†EBITDA losses of¬†Rs 160 crore and Rs 60 crore in FY26 and FY27, respectively, on account of new facilities. Additionally, Nomura has flagged potential risks associated with new sites, especially in cities where there is no existing presence. The brokerage has also chosen not to further increase the valuation multiple for the hospital business due to its high capital intensity, the risks tied to new expansions, and the strong bargaining power of doctors. Growth outlook intact Despite these near-term hiccups, the¬†growth outlook for Apollo Hospitals stays largely intact. The company's management is focused on enhancing the operating margins of its flagship business by improving the surgical and payor mix in its hospitals while also reducing operating costs at Apollo 24/7 over the past few quarters. As for the near future, the company plans a 4 percent hike in hospital tariffs¬†on account of medical inflation combined with an expected 7¬†percent¬†spike in overall ARPOB for FY25. Additionally, occupancy rates are expected to climb beyond 70 percent in the coming quarters-¬†a target it set but fell short of in FY24. Meanwhile, the¬† merger of Apollo HealthCo with pharmacy¬†distributor Keimed is also referred to¬† as a¬†step in the right direction¬†by several experts. Analysts at Kotak Institutional Equities highlight that the integration of Keimed into¬†Apollo Hospitals¬†has been a longstanding investor ask due to its¬†synergy benefits, particularly the opportunity to push Apollo Hospitals‚Äô Rs 1,500 crore private label business through Keimed‚Äôs extensive 70,000+ pharmacy network. The merger is also expected to significantly reduce Apollo Pharmacy‚Äôs related party transactions by approximately 93 percent, creating a more integrated and efficient distribution franchise. Also Read |¬†Analyst Call Tracker August 2024: IT giants top the Maximum Pessimism list despite quarterly gains ",2024-09-10 13:41,2024-09-10,13:41
27,moneycontrol.com,https://www.moneycontrol.com/news/business/what-will-happen-to-club-vistara-points-vouchers-after-air-india-merger-mc-explains-12818495.html,"What will happen to Club Vistara points, vouchers after Air India merger? MC Explains",Club Vistara will merge into Air India Flying Returns on 12 November 2024..Related stories.,"As Vistara prepares to cease operations from November 11, 2024 after theÂ merger with Air India, Â the two airlines are in the process of merging their frequent flyer royalty programmes - Club Vistara and Flying Returns. Vistara's loyalty programme, Club Vistara, will mergeÂ with Air India's Flying Returns Programme. However, during the transition period, the existing Club Vistara membership of customers will continue to be in effect. Moneycontrollooks to answer some of the biggest questions customers may have following the merger of the two royalty programmes. When will Club Vistara points be merged with Air India's Flying Returns? As part of the merger, Club Vistara (CV) will merge into Air India Flying Returns on November 12, 2024. Club Vistara points balance, tier status, and available vouchers (if any) will be transferred to Flying Returns on November 12, 2024, Air India toldMoneycontrolin a statement. In May 2024, preliminary information was released about the merger of the loyalty programmes, followed by advice to link Â loyalty accounts in both programmes. What is the ratio at which Club Vistara points will be transferred to Air India's Flying Returns? On the day of migration, the CV points balance, and the Tier Points available in the member accounts will be transferred to the Flying Returns programme at a 1:1 ratio. The points will remain valid for at least one year from the date of migration, even if they are due to expire sooner. Will there be a transition period when customers will not be able to use their Club Vistara points? Due to the discontinuation of sale of flights on Vistara currently, Club Vistara members are not be able to redeem CV points and vouchers for flights after November 11, 2024. In the interim, for bookings for travel on or after November 12, 2024, customers can book with Air India and earn Flying Returns Reward Points using their existing Flying Returns account or by enrolling into theâ€ŻFlying Returns programme, as the accounts will get merged and all points will eventually come into a single account. In order to minimise the inconvenience, CV points expiring in the months of September 2024 and October 2024, will be transferred to your Flying Returns account with an extended validity of one year,Â alongwithÂ the ability to redeem points on a wider network with Air India. Complimentary Flight Ticket Vouchers with validity beyond November 11, 2024 will be further extended for a period of three months and this validity will reflect in your Flying Returns account. Can customers use their Club Vistara points on the Air India network as of September 10? Vistara will continue its flight operations until November 11, 2024 allowing all bookings on the Vistara website along with accrual of CV points. Bookings with Vistara for travel on or after November 12, 2024 were discontinued on September 3, 2024.Â Â This includes Award Flights and bookings made using Cash + Points. Starting November 12, 2024, all Vistara aircraft will be operated by Air India, and bookings for the routes operated by these aircraft will be redirected to Air Indiaâ€™s website. What will happen to the Vistara co-branded credit cards? Club Vistara members holding existing co-brand cards will continue to enjoy current benefits as per the current card programme construct and existing programme's terms and conditions until March 31, 2026. All CV points, One Class Upgrade Vouchers, and Complimentary Ticket Vouchers will be transferred to customersâ€™ linked Flying Returns accounts on November 12, 2024. After this date, co-branded card holders will earn Flying Returns Points and Complimentary Ticket Vouchers in addition to the existing card benefits. They will also continue to enjoy their Tier status for a year from the date of merger. As the programme benefits will continueâ€Żonlyâ€Żuntil â€ŻMarch Â 31, 2026, the annual card membership renewals, as applicable, will not be done after Â March Â 31, 2025, ensuring thatâ€Żtheâ€Żfeatures and benefitsâ€Żare continued forâ€Żthe whole 12-month annual period. Effective September 30, 2024, issuance of new co-brand cardsâ€Żwill be discontinued. The exact dateâ€Żmay vary based on the internal policies of the issuing banking partner. Will customers need to create a new account on Air India's Flying Returns and link it back to their Club Vistara account for the points to be transferred? Or will the transition be automatic? If customers have to create a new account on Air India's Flying Returns and link it back to their Club Vistara account for the points to be transferred, what is the deadline for customers to do the same? All customers with a Flying Returns account are advised to link it with their Club Vistara accounts for a smooth transition. Link your Club Vistara and Flying Returns accounts before November 11. In case they do not have a Flying Returns account or the details of their two accounts do not match with each other at the time of migration, a new Flying Returns account will be created transferring their CV Points, Tier Points and Vouchers (if any) to this new account. The Flying Returns programme necessitates that each account has a unique phone number and email address. If duplicate contact details are detected across multiple accounts at the time of migration, or if customers have end up with multiple accounts, they will have the option to merge these redundant accounts into their primary account. What will happen to retro claim for travel with partner airlines? Retro claims will not be accepted after September 30, 2024. Please ensure you provide your Club Vistara ID at the time of booking or check-in to avoid missing out on points. Note for Club Vistara Platinum and Gold Members: Club Vistara Platinum and Gold members will not be eligible for KrisFlyer Gold benefits on Singapore Airlines flights after September 30, 2024. What will happen to Vistara's other partnerships? Club Vistara discontinued partnerships with its health and wellness partners, stay partners*, car rental partners, retail and lifestyle partners, travel services partners, and Club ITC (Points Transfer Partner) on August 30, 2024. Vistara Getaways, powered by Thomas Cook, was also discontinued on August 30, 2024. As a result, CV points will only be awarded for bookings made forÂ services to be rendered by Â August 30, 2024. Bookings made before this date but with service completion after August 30, 2024 will not be eligible to earn CV Points. Booking.com alone will continue to be a Club Vistara Stay Partner till October 31, 2024. Club Vistara members will be able to earn CV Points with Booking.com for bookings made and services rendered by October 31, 2024. How can customers link their Club Vistara and Flying Returns Frequent Flyer Programme? Process to link accounts Step 1: Login to your Club Vistara account.Step 2: Under ""My Account,"" click ""Link Accounts""Step 3: Enter your 9-digit Flying Returns Membership ID and submit. If your Club Vistara account isn't linked to a Flying Returns account by the time of merger, what will happen? In case the details in the five fields in your existing Flying Returns account match with the details in your Club Vistara account, the two accounts will be merged for a unified experience. Accounts created by parents/guardians for their children/ward will also be merged as per the process described. For accounts where the details in one or more of the fields do not match, a new Flying Returns account will be created transferring your CV Points, Tier Points and Vouchers (if any) to this new account. Similarly, new accounts will be created for children/wards and their parents/guardians will be able to access the accounts as per programme policy. ",2024-09-10 14:08,2024-09-10,14:08
28,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/subscribe-for-p-n-gadgil-jewellers-ltd-anand-rathi-12818655.html,Subscribe for P N Gadgil Jewellers Ltd; Anand Rathi,IPO.Related stories.,"Anand Rathi, P N Gadgil Jewellers Ltd Established in 2013, P N Gadgil Jewellers Limited operates under the brand name ""PNG"" and offers a diverse collection of jewelry made from gold, silver, platinum, and diamonds. Their product range includes various designs and price points, catering to a wide spectrum of customer preferences. It is also the fastest growing jewellery brand amongst the key organized jewellery players in India, based on the revenue growth between Fiscal 2022 and Fiscal 2024. Its CAGR for revenue from operations for the period between Fiscal 2022 and Fiscal 2024 was 54.63%. The company achieved an EBITDA growth of 39.78% between Fiscal 2022 and Fiscal 2024, which is the second highest in key organized jewellery players in India. Valuation and Outlook Looking at the companyâ€™s stable and growing profits and returns ratios we believe that this issue may be considered for its long term growth. Hence we giveâ€śSUBCRIBE for LONG TERMâ€ťrating to this IPO. For allÂ IPO report,Âclick here 10092024 -P N Gadgil Jewellers -IPO - anand ",2024-09-10 14:38,2024-09-10,14:38
29,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/accumulate-anupam-rasayan-india-target-of-rs-810-kr-choksey-12818628.html,Accumulate Anupam Rasayan India; target of Rs 810: KR Choksey,Accumulate.Related stories.,"KR Choksey's research report onAnupam Rasayan India Anupam Rasayanâ€™s revenue missed our estimate due to weak demand in Agrochemical segment. EBITDA missed our estimate due to higher operating expenses. We decrease our FY25E and FY26E EPS by 21.3% and 18.1%, respectively, due to weak quarterly performance and continued short-term challenges experienced in Agrochemical industry. Currently, the stock is trading at PE multiples of 58.6x/35.9x based on FY25E/FY26E EPS, respectively. We assign a PE multiple of INR 36x (previously: 30.0x) on FY26E EPS of INR 22.5 (previously: INR 27.5) to arrive at a target price of INR 810 (previously: INR 824) with revenue growth anticipate to resume in H2FY25E driven by higher contributions from the Polymer and Pharma segments, as well as the ramp-up of Letter of Intent (LOIs) and contracts. Outlook We assign a PE multiple of INR 36.0x (previously: 30.0x) on FY26E EPS of INR 22.5 (previously: INR 27.5) to arrive at a target price of INR 810 (previously: INR 824) with revenue growth anticipate to resume in H2FY25E driven by higher contributions from the Polymer and Pharma segments, as well as the ramp-up of LOIs and contracts. Given a 5.2% upside, we maintain our rating of â€śACCUMULATEâ€ť on the stock. For all recommendations report,Âclick here Anupam Rasayan India - 10092024 - kr ",2024-09-10 14:12,2024-09-10,14:12
30,moneycontrol.com,https://www.moneycontrol.com/news/india/gst-council-meeting-heres-what-will-get-cheaper-12818363.html,GST council meeting: Here's what will get cheaper,The 54th GST Council met under the chairpersonship of Union Minister for Finance Nirmala Sitharaman in New Delhi.Related stories.,"The GST Council on Monday announced tax cuts on several items and services, such as cancer drugs and helicopter travel. After the conclusion of the 54th GST council meeting on Monday, Union finance minister Nirmala Sitharaman said that the reduced rates will apply prospectively. Here's what got cheaper: Cancer drugs:Rate on cancer drugs namely, Trastuzumab Deruxtecan, Osimertinib and Durvalumab has been reduced from 12 to 5 per cent. Namkeens and savoury food products:The Goods and Services Tax (GST) rate on namkeen and savoury food products will be reduced from 18 to 12 per cent. The rate of 5 per cent will continue on unfried or uncooked snack pellets. According to a report by Economic Times, industry experts praised the move. ""With the increasing burden of chronic diseases in India, this is a move toward making life-saving drugs accessible and improving health outcomes,"" Sudarshan Jain, secretary general of the Indian Pharmaceutical Alliance, told ET. Helicopter travel:The GST Council decided to cut taxes on helicopter services for religious travel to 5 per cent. â€śHelicopter services for religious purposes like Kedarnath, Badrinath have been reduced to 5 from 18 per cent. There was no clarity on this. After this, there will be clarity,"" a report by PTI quoted Uttarakhand Finance Minister Prem Chand Agarwal as saying. Metal scrap:A Reverse Charge Mechanism (RCM) will be introduced on supply of metal scrap by unregistered person to registered person provided that the supplier shall take registration as and when it crosses threshold limit. The recipient, who is liable to pay under RCM, shall pay tax even if the supplier is under threshold. A TDS of 2% will be applicable on supply of metal scrap by a registered person in B-to-B supply. Car and motorcycle seats:Car seats are classifiable under 9401 and attract a GST rate of 18 per cent at present. The rate on car seats classifiable under 9401 will be increased from 18 to 28 per cent. The uniform rate of 28% will be applicable prospectively for car seats of motor cars to bring parity with seats of motorcycles which already attract a GST rate of 28 percent. Research funds:The Council exempted research funding for higher educational institutions and research centres from GST. This is applicable for universities and research centres that have been established by the law of the state or central government. The decision was taken after the Directorate General of GST Intelligence recently sent show cause notices to seven prominent academic institutions for unpaid taxes on research grants given since 2017. The Council also announced several other decisions, including exempting the import of services by foreign airline companies from related entities abroad, provided the transaction is without consideration. On the cards The decision on the much-anticipated potential reduction in GST on health insurance premium has been deferred. Sitharaman said that there were detailed discussions on the matter. A Group of Ministers (GoM) headed by Biharâ€™s Deputy Chief Minister Samrat Choudhary will examine the issue and give its recommendation by the end of October. The GoM on rate rationalisation, which is also headed by Choudhary, will meet on September 23 to finalise the suggestions. The Council has also tasked another GoM to determine the treatment of collections from the compensation cess after its expiry. (With inputs from PIB, agencies) ",2024-09-10 14:02,2024-09-10,14:02
31,moneycontrol.com,https://www.moneycontrol.com/news/business/personal-finance/assets-of-mf-industry-top-rs-65-lakh-crore-for-first-time-equity-funds-see-rs-38239-crore-inflows-in-august-12818555.html,"Assets of MF industry top Rs 65 lakh crore for first time, equity funds see Rs 38,239 crore inflows in August","During August, NSE benchmark Nifty 50 rose 1.14 percent, while BSE headline index Sensex inched up 0.76 percent..Related stories.","Open-ended equity mutual fund inflows rose 3.03 percent to Rs 38,239.16 crore during August on heavy demand for small-cap and mid-cap funds, according to the data released by the Association of Mutual Funds of India (AMFI), the industry trade body for mutual funds on September 10. Notably, net assets under management (AUM) of the mutual fund industry rose to hit the Rs 65 lakh crore level for the first time in August, data showed. The net AUM at the end of month stood at Rs 66.70 lakh crore. Meanwhile, inflows into open-ended equity funds have remained in the positive zone for the 42nd month in a row.Overall, open-ended mutual funds saw net inflows of Rs 1,08,240.95 crore. The investments via systematic investment plans (SIPs) continued to set fresh highs as monthly contributions via SIPs hit Rs 23,547 crore in August against Rs 23,332 crore in the previous month. Equity funds The rise in equity inflows during August came amid tepid equity markets. During the month, the NSE benchmark Nifty 50 rose 1.14 percent, while the BSE headline index Sensex inched up 0.76 percent. Despite this, inflows into small-cap funds jumped 52 percent to Rs 3,209.33 crore. Further, net investments into mid-cap funds zoomed 86 percent to Rs 3,054.68 crore. Large-cap category saw net inflows of Rs 2,636.86 crore during August, a jump of 293 percent over the previous month. On the other hand, inflows into multi-cap funds, which invests across large-cap, small-cap and mid-cap stocks, slumped 65 percent to Rs 2,475.06 crore.  Manish Mehta, National Head - Sales, Marketing & Digital Business, Kotak Mahindra AMC on AMFI numbers, said, â€śNet flows continue to remain encouraging with SIP and NFO inflows. Sectoral or thematic category of schemes witnessed strong inflows due to NFO. NFOâ€™s seem to be the preferred route for investors to take a lump sum allocation to mutual funds since schemes can invest over a stipulated period.â€ť Inflows into thematic/sectoral funds remained robust at Rs 18,117.18 crore during August. The inflows into thematic/sectoral funds were fuelled by new fund offers (NFOs) as five new funds in the category collected Rs 10,202 crore during the month.  In the fixed-income category, debt mutual funds saw net inflows of Rs 45,169.36 crore during August. During July, debt funds saw net inflows of Rs 1,19,588 crore. This is a developing story. Please check back for more updates. ",2024-09-10 14:23,2024-09-10,14:23
